b9583f72	b9583f7204b1cc9cc4f5dd57ebd3882f2a19b463	2026-03-26	Fix Windows backend test compatibility (#1384)
0d3cefaa	0d3cefaa5a57f9c0bbaeabd2c391d474b33a6757	2026-03-26	fix(gateway): enforce safe download for active artifact MIME types to mitigate stored XSS (#1389)
227967df	227967df3d048d93bc8576e099a405f9bc559533	2026-03-26	feat: hide model ID for safety reason, only show the display_name (#1410)
d7bdb1a4	d7bdb1a4b93f5da3f171f8006ff75e90c707dc65	2026-03-26	fix: remove unused radix Icon import from suggestion (#1368)
e1853df0	e1853df06aa2aefb10750834802cce10af79b936	2026-03-26	docs: add install.md agent setup guide (#1402)
1c542ab7	1c542ab7f1524f6248412e6ba004d985a549c10b	2026-03-27	feat(memory): Introduce configurable memory storage abstraction (#1353)
c1379338	c13793386fbf8c1bbccbdef1c8802daf40a58d0c	2026-03-26	Implement DuckDuckGo search (#1432)
8ae02357	8ae023574eb816e2b3b5355b88d794e3fa0c4790	2026-03-27	fix: add build-arg support for proxies and mirrors in Docker builds (#1346)
99965057	99965057c1fcd1ae7238edebf1a18ad7baad3fdd	2026-03-26	fix(config): add Docker service name guidance for channel URLs (#1437)
a4e4bb21	a4e4bb21e3f0843a1de2e03ea00864379fa6bb8a	2026-03-27	docs: add LangSmith tracing configuration and documentation (#1414)
47087007	47087007238bdc6ca88f801613e3279318dde732	2026-03-27	fix(middleware): return proper content format when no images viewed (#1454)
50f50d76	50f50d7654a030affbcd41b97e180db6d66a1782	2026-03-27	test: add unit tests for skill frontmatter validation (#1309)
18b07941	18b07941253caa1a14bde0efb0a40bbbec322e3a	2026-03-27	docs(SETUP): correct setup documentation links (#1478)
50db51d0	50db51d0fba96a9f323e370fd470cd4d0531f155	2026-03-27	chore(frontend): align format scripts with Makefile and README (#1481)
6bf23ba0	6bf23ba0a310803a5b7b4bd905a1ed04c3aab73e	2026-03-27	docs(README): add missing cross-language README links (#1479)
9a4e8f43	9a4e8f438ab5ce4d4157893aab9da32f24a4acfd	2026-03-27	docs(frontend): update better-auth README notes (#1487)
ca20b486	ca20b48601f6d3d0fb0739f1022e26879a99c6f3	2026-03-27	chore(ci): align workflow action versions (#1484)
43ef3691	43ef3691a5ce98a574a8fc073bec886bdb94c2d6	2026-03-28	fix(oauth): inject billing header for Claude oAuth Models (#1442)
d22cab86	d22cab8614352d54b33b94c0b3d476f304b873cf	2026-03-28	fix: refactor to use getBaseOrigin for URL construction in backend and LangGraph base URL functions (#1494)
9caea026	9caea0266e3640179ef279b4a7367761fd6a442a	2026-03-28	fix(frontend): separate mock and default LangGraph clients (#1504)
c2dd8937	c2dd8937ed4dc4bb3888d3b61ac9f139421c4fa3	2026-03-28	Fix IM channel backend URLs in Docker (#1497)
520c0352	520c0352b55034f4b061e3b866f20ff77d341d8a	2026-03-28	fix(middleware): fall back to configurable thread_id in MemoryMiddleware (#1425) (#1426)
18e34878	18e3487888d1b23b0dd211c23b4aa8bfaca4b92a	2026-03-28	Support custom channel assistant IDs via lead_agent (#1500)
89183ae7	89183ae76a6cac22567c006b10ab8e0f5003371c	2026-03-29	fix(channel): reject concurrent same-thread runs (#1465) (#1475)
7eb3a150	7eb3a150b5f3f3824515417685e49f00a6acd2fd	2026-03-29	feat: add memory management actions and local filters in memory settings (#1467)
084dc7e7	084dc7e74857d5d4a371106d58f8a161c28522de	2026-03-29	ci: enforce code formatting checks for backend and frontend (#1536)
25df82cb	25df82cbfdd521ef5fea7e4e6c7979a160856471	2026-03-29	style: format unformatted files and add .omc/ to prettierignore (#1539)
9e5ba74e	9e5ba74ecd88a2fccfd80c2ba75ca91bf6008e47	2026-03-29	fix(sandbox): allow MCP filesystem server paths in local bash commands (#1527)
70e9f2dd	70e9f2dd2c1a429bba1277823d579d71e5da1976	2026-03-29	docs: add format step to contributing workflow (#1552)
6091ba83	6091ba83c45c47cb40e94fb2e4e5dc1a7b041126	2026-03-29	docs(config): add timeout and max_retries examples for model providers (#1549)
8b6c333a	8b6c333afc26d7b4dce5a624b5085a7f49c72103	2026-03-29	fix(docs): Correct security usage recommendations in README_zh.md (#1548)
92c7a20c	92c7a20cb74addc3038d2131da78f2e239ef542e	2026-03-29	[Security] Address critical host-shell escape in LocalSandboxProvider (#1547)
68c9e09a	68c9e09a7aeaff10cbe1778a32c000e3abbdf1c5	2026-03-29	fix: add Windows shell fallback for local sandbox (#1505)
580920ef	580920ef63929ad60bea835bf043483f314db0dc	2026-03-29	fix: use Git Bash for Windows local startup (#1551)
75c4757f	75c4757f48409cd26edc805dcba7a0f008060233	2026-03-29	fix(nginx): re-resolve upstream DNS in Docker (#1517)
d475de79	d475de799793a86d3737d7d0c387c4b72f02f165	2026-03-29	docs: fix some broken links (#1567)
866cf4ef	866cf4ef7338ab217b7421ae6035f338e4676346	2026-03-29	fix(frontend): prevent submit during IME composition (#1562)
fc7de7ff	fc7de7fffe3e9cd229d16dbfa4dd6a61251242ad	2026-03-29	feat: support manual add and edit for memory facts (#1538)
5ceb19f6	5ceb19f6f650c397569177fda5e5129768364f71	2026-03-29	fix(oauth): Harden Claude OAuth cache-control handling (#1583)
c5034c03	c5034c03c7802c289678d0c0b1763f370a2268ee	2026-03-30	fix(dev): exclude sandbox dirs from gateway hot-reload watcher (#1519)
ef58bb8d	ef58bb8d3cb313de5002d3874f7f863bbe949693	2026-03-30	fix(config): correct MiniMax M2.7 highspeed model name and add thinking support (#1596)
7db95926	7db95926b08626ab688400562977d2996078ae36	2026-03-30	feat(feishu): add configurable domain for Lark international support (#1535)
34e835bc	34e835bc33d6d2b6c235abf76577e4383f318b86	2026-03-30	feat(gateway): implement LangGraph Platform API in Gateway, replace langgraph-cli (#1403)
9a557751	9a557751d618bf3c5d2c30f80233e940837f0599	2026-03-30	feat: support memory import and export (#1521)
0f1b023a	0f1b023a2af71ab4ff25c3f5696c6beef016be4c	2026-03-30	fix: add --n-jobs-per-worker 10 to langgraph dev command in Docker (#1623)
b21792d9	b21792d9bec26e32af70596ba10b49bb4b9784ec	2026-03-30	fix: run uv sync before dev services to keep venv up-to-date (#1626)
4bb3c101	4bb3c101a81aa01ceec6e2aa6bff1b63eba46f74	2026-03-30	chore(uv): speed up Docker builds with mirrors (#1600)
9e3d4848	9e3d4848589f4dd266aeed82a9056ccac689c69c	2026-03-30	fix(frontend): route agent checks to gateway (#1572)
64e0f532	64e0f5329a2a5f17a9b6cb13c6b6b116ecbbe24f	2026-03-31	fix: remove LANGSMITH_TRACING override that ignores .env value (#1640)
ac9a6ee6	ac9a6ee6a25da477f00a287a01922678fa405776	2026-03-31	fix(langgraph): correct config.yaml mount path in docker-compose (#1679)
b356a13d	b356a13da572848e8e31c74b7060510282c61299	2026-03-31	fix(frontend): improve network error message for agent name check  (#1605)
09a92097	09a9209724c54edc09168fa6a1af563f7c3cf534	2026-03-31	fix: improve Windows compatibility in dependency check (#1550)
c2f7be37	c2f7be37b3104d3248b3203fc7d0fd920d128346	2026-03-31	fix(tools): move sandbox.tools import in view_image_tool to break circular import (#1674)
3ff15423	3ff15423d651e98cc99791a85e3a20607ee2c75e	2026-03-31	fix Windows Docker sandbox path mounting (#1634)
6ff60f2a	6ff60f2af1a10478329843920c7e8f6937dcbcff	2026-04-01	fix(gateway): forward assistant_id as agent_name in build_run_config (#1667)
cf43584d	cf43584d241f96f2429b656ab95aab49c5227112	2026-04-01	fix(artifact): enhance artifact content loading to include URL for non-write files (#1678)
3e461d9d	3e461d9d0896f3395408e9128f809d8744f9b4cf	2026-04-01	fix: use safe docker bind mount syntax for sandbox mounts (#1655)
0cdecf7b	0cdecf7b30bf5d369f4b6b24ab6fba4093955ee2	2026-04-01	feat(memory): structured reflection + correction detection in MemoryMiddleware (#1620) (#1668)
52c8c06c	52c8c06cf27406b91e888d35b27c0f091d004660	2026-04-01	fix: add --n-jobs-per-worker 10 to local dev Makefile (#1694)
2f3744f8	2f3744f80721aa86c941197126d47a50f0df8a7a	2026-04-01	refactor: replace sync requests with async httpx in Jina AI client (#1603)
c2ff59a5	c2ff59a5b172049202a6d4fadd5d4e911c108334	2026-04-01	fix(gateway): merge context field into configurable for langgraph-compat runs (#1699) (#1707)
68d44f67	68d44f6755b94047177311c29ad6da0e0ee8ca9d	2026-04-01	fix: share .deer-flow in docker-compose-dev for uploads (#1718)
e97c8c99	e97c8c99431ab4f71fe0dde4fd427b14deb1c545	2026-04-01	fix(skills): support parsing multiline YAML strings in SKILL.md frontmatter (#1703)
82c3dbbc	82c3dbbc6bb6c7a8e5349144ffd77125d22618b2	2026-04-01	Fix Windows startup and dependency checks (#1709)
1fb5acee	1fb5acee3956338f4844f51afb6e30a79219a14f	2026-04-01	fix(gateway): prevent 400 error when client sends context with configurable (#1660)
0a379602	0a379602b80b45a1f91f5815e7171fa5d465fe63	2026-04-01	fix: avoid treating Feishu file paths as commands (#1654)
0eb6550c	0eb6550cf4c3b853056de404f96937bc121f4ae9	2026-04-01	fix(frontend): persist model selection per thread (#1553)
2d1f90d5	2d1f90d5dc0b0c992cb421428d33b431be5a5a17	2026-04-02	feat(tracing): add optional Langfuse support (#1717)
f8fb8d6f	f8fb8d6fb129a38049e0e86dd099093a45498a37	2026-04-02	feat/per agent skill filter (#1650)
3aab2445	3aab2445a60ddae5a31b0958e857114a33c64eb2	2026-04-02	build(deps): bump aiohttp from 3.13.3 to 3.13.4 in /backend (#1750)
636053fb	636053fb6da8a61681ab2290ef25e32d9e3f4916	2026-04-02	fix(frontend): add missing rel="noopener noreferrer" to target="_blank" links (#1741)
952059eb	952059eb51dec40c205ea60c60063d42bc7f02d8	2026-04-02	fix(ui): avoid over-segmenting cjk messages (#1726)
ef711a48	ef711a48b347e29ca40843d9c4614f34524b0537	2026-04-02	docs: sync README table of contents with current sections (#1774)
6de9c7b4	6de9c7b43f5802ce7b84f87719a9402cd495f41b	2026-04-03	Improve Python reliability in channel retries and thread typing (#1776)
5664b9d4	5664b9d413bf3419ba7ea8031a0b808f069f75ff	2026-04-03	fix: inject longTermBackground into memory prompt (#1734)
76fad8b0	76fad8b08de23c41ab1799e54b26bc59273d5ab9	2026-04-03	feat(client): add `available_skills` parameter to DeerFlowClient (#1779)
48565664	48565664e06760efecaf19489ec4746eec470406	2026-04-03	fix ACP mcpServers payload (#1735)
9735d73b	9735d73b836b60bcfdf547bfccd7b2beaa601317	2026-04-03	fix(ui): avoid follow-up suggestion overlap (#1777)
c6cdf200	c6cdf200ceae043d9c14982d1da1549fc3fb806b	2026-04-03	feat(sandbox): add built-in grep and glob tools (#1784)
3d4f9a88	3d4f9a88feaff07b14fcaba69c3c727390eee993	2026-04-03	Add explicit save action for agent creation (#1798)
46d0c329	46d0c329c1b9c975b877aeeb85c864e0baf273c1	2026-04-03	fix(uploads): fall back to configurable.thread_id when runtime.context lacks thread_id (#1814)
db82b592	db82b5925498f2855cffbf5f52b47164b81de638	2026-04-04	fix(middleware): handle list-type AIMessage.content in LoopDetectionMiddleware (#1823)
fb2d99fd	fb2d99fd86eeaa997090c830b4f3908d5d78b051	2026-04-03	fix: add missing DEER_FLOW_CONFIG_PATH and DEER_FLOW_EXTENSIONS_CONFIG_PATH env vars to gateway service (fixes #1829) (#1836)
bbd08663	bbd0866374332c01889b5c597674b9a3efc50364	2026-04-04	feat(uploads): guide agent using agentic search for uploaded documents (#1816)
4ceb18c6	4ceb18c6e4fe5c241ab94446516d2414a7b1b689	2026-04-04	fix: use webpack for local frontend dev in serve.sh (#1832)
6473d389	6473d389178465746a3b353e7a534e6e42a5b88c	2026-04-04	fix(frontend): resolve button hydration mismatch with undefined variant/size (#1506)
19809800	19809800f14f1869dd2b01f521d9312b7cde940d	2026-04-04	feat: support wecom channel (#1390)
163121d3	163121d327560469c508ca1cb324c428fa660700	2026-04-04	fix(uploads): handle split-bold headings and ** ** artefacts in extract_outline (#1838)
144c9b24	144c9b2464427d2f388815eff792e864f105d57a	2026-04-04	fix(frontend): block unsupported .app uploads (#1834)
1c0051c1	1c0051c1db23d9075cadc7ed47f678fd52bf847b	2026-04-04	fix(frontend): keep prompt attachments from breaking before upload (#1833)
2a150f5d	2a150f5d4ab6c0e9fff504ed59faf521a94aef58	2026-04-04	fix: unblock concurrent threads and workspace hydration (#1839)
8bb14fa1	8bb14fa1a7bf7e6ee0631db4db9168962edbc31f	2026-04-05	feat(skills): add academic-paper-review, code-documentation, and newsletter-generation skills (#1861)
5f8dac66	5f8dac66e6e72570a5526a04d929b59c84d1b128	2026-04-05	chore(deps): update uv.lock (#1848)
a283d4a0	a283d4a02d701ef9dc514727738646210fd82992	2026-04-04	fix: include soul field in GET /api/agents list response (fixes #1819) (#1863)
72d4347a	72d4347adb269f0c9eb9fcb120d7fb5550a6a103	2026-04-05	fix(sandbox): guard against None runtime.context in sandbox tool helpers (#1853)
e5416b53	e5416b539ae9bb2921e4bf58ed2375a4650e20bf	2026-04-05	fix(docker): use multi-stage build to remove build-essential from runtime image (#1846)
d3b59a79	d3b59a7931e7fd8bd2ef88b590935de50bd77276	2026-04-05	docs: fix some broken links (#1864)
0ffe5a73	0ffe5a73c1440f2d61d04bc3a16529942d62300e	2026-04-05	chroe(config):Increase subagent max-turn limits (#1852)
9ca68ffa	9ca68ffaaa00e53784c84cc9c6cd18144e33efc4	2026-04-05	fix: preserve virtual path separator style (#1828)
8049785d	8049785de666ddeb143693df21e15d76582acba8	2026-04-05	fix(memory): case-insensitive fact deduplication and positive reinforcement detection (#1804)
28474c47	28474c47cbea8db2fcd62a651996eb875bde710c	2026-04-05	fix: avoid command palette hydration mismatch on macOS (#1563)
117fa9b0	117fa9b05d7061cb7733c04e24c7fe190ab21510	2026-04-05	fix(channels): normalize slack allowed user ids (#1802)
ca2fb95e	ca2fb95ee6bae08073ad058ecaecbf180c32a50c	2026-04-05	feat: unified serve.sh with gateway mode support (#1847)
993fb0ff	993fb0ff9db46f9b2636b4c1d42a8e3fb5b3460b	2026-04-06	fix: escape shell variables in production langgraph command (#1877) (#1880)
ed90a2ee	ed90a2ee9d9a972824cece2ffe3a6af658425486	2026-04-06	fix(docker): recover invalid .venv to prevent startup restart loops (#1871)
ee064402	ee064402055794385877d0e6c5f24641b9eb88f5	2026-04-06	fix(frontend): Update route.ts default backend port(#1892)
d7a3eff2	d7a3eff23ea62980eea210560c24f86581d0ad80	2026-04-06	fix(docker): command syntax for LANGGRAPH_ALLOW_BLOCKING (#1891)
dd30e609	dd30e609f7b50fa1398c6fa3654b9c0be3fb7c7c	2026-04-06	feat(models): add vLLM provider support (#1860)
55e78de6	55e78de6fc0e64efc0c7607be4134ffa2a073d35	2026-04-06	fix: wrap suggestion chips without overlapping input (#1895)
f5088ed7	f5088ed70d9208d4273b8b7e2ed36da5979395ee	2026-04-06	fix(frontend): artifact download action bounds and lint errors (#1899)
1ced6e97	1ced6e977c3d5ce7ce999b310d016da98f231736	2026-04-06	fix(backend): preserve viewed image reducer metadata (#1900)
888f7bfb	888f7bfb9d1d2eb4570d51aec4dfe62ddac15e05	2026-04-06	Implement skill self-evolution and skill_manage flow (#1874)
88e53526	88e535269ec1b4ec06ee3ad7f6143ddea27305ab	2026-04-06	Feature/feishu receive file (#1608)
2d068cc0	2d068cc0750d5c15aa3985cb107aeb247e998785	2026-04-07	fix(docker): restore gateway env vars and fix langgraph empty arg issue (#1915)
3acdf79b	3acdf79beb5a54c9f23e2a35dee1aa27d242020d	2026-04-07	fix(frontend): resolve invalid HTML nesting and tabnabbing vulnerabilities (#1904)
7643a46f	7643a46fcacccf6160250e1cc635989eba924fc1	2026-04-07	fix(skill): make skill prompt cache refresh nonblocking (#1924)
ab41de29	ab41de2961968873449b25321cd0f0d36a188185	2026-04-07	fix(frontend):keep DeerFlow chat thread ids in sync (#1931)
1193ac64	1193ac64dcba30febd68b89eec5260dcc0abeba8	2026-04-07	fix(frontend): unify local settings runtime state and remove sidebar layout from LocalSettings (#1879)
0948c7a4	0948c7a4e1db52ea49072c116a3de65fc7496c71	2026-04-07	fix(provider): preserve streamed Codex output when response.completed.output is empty (#1928)
d1baf721	d1baf7212bf1616b627c5906c931c3b29ce3f90d	2026-04-08	fix(frontend): UI polish - fix CSS typo, dark mode border, and hardcoded colors (#1942)
722a9c47	722a9c4753c229c11763dc81a722d6f174a638d1	2026-04-08	docs: clarify deployment sizing guidance (#1963)
24805200	24805200f0c8ba8db4a3d3317b2835f7739cf9a7	2026-04-08	fix(frontend): prevent stale 'new' thread ID from triggering 422 history requests (#1960)
85b7ed3c	85b7ed3cecc21639d0f05bb3d8cf24ebffef5cff	2026-04-08	fix(frontend): avoid using route new as thread id (#1967)
29817c3b	29817c3b342b4277b86ec41f0187860112af8035	2026-04-08	fix(backend): use timezone-aware UTC in memory modules (fix pytest DeprecationWarnings) (#1992)
5350b2fb	5350b2fb24b3bdb98729cc20b4544658fb8dfaa9	2026-04-08	feat(community): add Exa search as community tool provider (#1357)
616caa92	616caa92b126c36eb7ad55b86f51578cbeb97d89	2026-04-09	fix(models): resolve duplicate keyword argument error when reasoning_effort appears in both config and kwargs (#2017)
60e0abfd	60e0abfdb8cdb7ee8f50722296b22c9a56e296d6	2026-04-09	fix(frontend): preserve agent context in thread history routes (#1771)
13664e99	13664e99e7dae7a7eca88f548ff4d00a8716f37a	2026-04-09	fix(docker): nginx fails to start on hosts without IPv6 (#2027)
823f3af9	823f3af98c018ff0da66673509ee6d33ab4dca61	2026-04-09	fix(docker): dev uv cache mounts on macOS (#2036)
1b74d845	1b74d8459092c95be1f8613817f47187847722ce	2026-04-09	fix: resolve missing serialized kwargs in PatchedChatDeepSeek (#2025)
563383c6	563383c60fa709b8a44490ac85f8cef5133cee7e	2026-04-09	fix(agent): file-io path guidance in agent prompts (#2019)
52718b0f	52718b0f23d527240eaa301024614ad9b7bd3852	2026-04-09	fix(frontend): disable incomplete markdown parsing for human messages (#2014)
0b6fa8b9	0b6fa8b9e16ddc1c028b5738f4245585a38fc82f	2026-04-09	fix(sandbox): add startup reconciliation to prevent orphaned container leaks (#1976)
35f141fc	35f141fc48ff0ae70ebfb97d8c8ccd9565187b52	2026-04-09	feat: implement full checkpoint rollback on user cancellation (#1867)
194bab46	194bab469143f5dc370513144800705d3c4467ab	2026-04-09	feat(config): add when_thinking_disabled support for model configs (#1970)
6572fa5b	6572fa5b75e96a15aa0a0bfc601346b8d4cf22d4	2026-04-09	feat(smoke-test): add smoke test skill (#1947)
f8897098	f88970985a6732f54ee5835ef67bca6fd2d057fe	2026-04-10	fix(frontend): replace invalid "context" select field with "metadata" in threads.search (#2053)
133ffe71	133ffe7174182814e16d20a69bc98b5d47d744b3	2026-04-10	feat(models): add langchain-ollama for native Ollama thinking support (#2062)
16aa51c9	16aa51c9b33f14163582ddfae468b97c6c1c2c4a	2026-04-10	feat(skills): add systematic-literature-review skill for multi-paper SLR workflows (#2032)
b1074448	b107444878b077517c4fef8df915446a8d21d176	2026-04-10	docs(api): document recursion_limit for LangGraph API runs (#1929)
654354c6	654354c624bfc84ecbb60f1394ca4806590bcbdf	2026-04-10	test(skills): add evaluation + trigger analysis for systematic-literature-review (#2061)
b1aabe88	b1aabe88b8cb3de3b60325d968bacf39777e34c8	2026-04-10	fix(backend): stream DeerFlowClient AI text as token deltas (#1969) (#1974)
7dc0c7d0	7dc0c7d01f3719dc40ca1f7ebdd4cc9f16ca83e8	2026-04-10	feat(blog): implement blog structure with post listing, tagging, and layout enhancements (#1962)
fa96acdf	fa96acdf4b20e45229c25974a00fe397c5f46c89	2026-04-10	feat: add WeChat channel integration (#1869)
718dddde	718dddde75c00541e079dab9c1892c44b7a65e6b	2026-04-10	fix(sandbox): prevent memory leak in file operation locks using WeakValueDictionary (#2096)
fe2595a0	fe2595a05cb8a219fc44c450255b38414b6ac81f	2026-04-10	Update CMD to run uvicorn with --no-sync option (#2100)
092bf13f	092bf13f5e1b3f9f76c08a332051b4bb76257107	2026-04-11	fix(makefile): route Windows shell-script targets through Git Bash (#2060)
19030928	19030928e03a5c26526573e6e8659fc58689ef2e	2026-04-11	chore(deps): bump langchain-core from 1.2.17 to 1.2.28 in /backend (#2109)
024ac0e4	024ac0e46431c360bf8bbef9ccdb029f833d69c1	2026-04-11	chore(deps): bump langsmith from 0.5.2 to 0.5.18 in /frontend (#2110)
02569136	02569136df23006a89b34222e132b975e124a8c2	2026-04-11	fix(sandbox): improve sandbox security and preserve multimodal content (#2114)
c4d273a6	c4d273a68a6b72bf2dec75c0b230f3fba68bc212	2026-04-11	feat(channels): add Discord channel integration (#1806)
ac04f270	ac04f2704f933dcb1b22369ea7ee2b4f89740caa	2026-04-12	feat(subagents): allow model override per subagent in config.yaml (#2064)
979a461a	979a461af5bd4e61ec1654c99f3ec9589a2edbb3	2026-04-12	docs: move completed async migration to Completed Features (#2146)
4d4ddb3d	4d4ddb3d3f396a4cd605e3c85800eb889844e7df	2026-04-12	feat(llm): introduce lightweight circuit breaker to prevent rate-limit bans and resource exhaustion (#2095)
4efc8d40	4efc8d404fad850664e7f74657303b0ea409d6ee	2026-04-12	feat(frontend): set up Vitest frontend testing infrastructure with CI workflow (#2147)
1df389b9	1df389b9d04d41caa56a73a0ad748f439d8b7a80	2026-04-13	fix: wrap blocking readability call with asyncio.to_thread in web_fetch (#2157)
053e18e1	053e18e1a6909f92140bf706cc182409c61ceb64	2026-04-14	fix(skills): avoid blocking custom skill deletion on readonly history writes (#2197)
c91785dd	c91785dd68e907eda621ae42b83a4c4b00ff15ee	2026-04-14	fix(title): strip <think> tags from title model responses and assistant context (#1927)
9cf7153b	9cf7153b1d912e4706e86359b3d640a0f9b01f31	2026-04-14	fix(check): windows pnpm version detection in check script (#2189)
c43a45ea	c43a45ea4090c78e8777e6501136c0f9504250fc	2026-04-14	chore(deps): bump pillow from 12.1.1 to 12.2.0 in /backend (#2206)
55bc09ac	55bc09ac33df555494371ab55d07fdd640feb8ff	2026-04-14	fix(backend): fix uploads for mounted sandbox providers (#2199)
07fc25d2	07fc25d2857ea25b46dc635c9059eba8f8ce6dfe	2026-04-14	 feat: switch memory updater to async LLM calls (#2138)
4ba3167f	4ba3167f48b212605203c35cb5883e5520e53fa6	2026-04-14	feat: flush memory before summarization (#2176)
