1c0051c1	1c0051c1db23d9075cadc7ed47f678fd52bf847b	2026-04-04	fix(frontend): keep prompt attachments from breaking before upload (#1833)
2a150f5d	2a150f5d4ab6c0e9fff504ed59faf521a94aef58	2026-04-04	fix: unblock concurrent threads and workspace hydration (#1839)
8bb14fa1	8bb14fa1a7bf7e6ee0631db4db9168962edbc31f	2026-04-05	feat(skills): add academic-paper-review, code-documentation, and newsletter-generation skills (#1861)
72d4347a	72d4347adb269f0c9eb9fcb120d7fb5550a6a103	2026-04-05	fix(sandbox): guard against None runtime.context in sandbox tool helpers (#1853)
e5416b53	e5416b539ae9bb2921e4bf58ed2375a4650e20bf	2026-04-05	fix(docker): use multi-stage build to remove build-essential from runtime image (#1846)
0ffe5a73	0ffe5a73c1440f2d61d04bc3a16529942d62300e	2026-04-05	chroe(config):Increase subagent max-turn limits (#1852)
9ca68ffa	9ca68ffaaa00e53784c84cc9c6cd18144e33efc4	2026-04-05	fix: preserve virtual path separator style (#1828)
993fb0ff	993fb0ff9db46f9b2636b4c1d42a8e3fb5b3460b	2026-04-06	fix: escape shell variables in production langgraph command (#1877) (#1880)
ed90a2ee	ed90a2ee9d9a972824cece2ffe3a6af658425486	2026-04-06	fix(docker): recover invalid .venv to prevent startup restart loops (#1871)
29575c32	29575c32f9a3aa0c98bf1c7107ec1c3ef97884b3	2026-04-06	fix: expose custom events from DeerFlowClient.stream() (#1827)
7c68dd4a	7c68dd4ad40119f0c210cf68abc72f83e2a8cefe	2026-04-06	Fix(#1702): stream resume run (#1858)
ee064402	ee064402055794385877d0e6c5f24641b9eb88f5	2026-04-06	fix(frontend): Update route.ts default backend port(#1892)
f5088ed7	f5088ed70d9208d4273b8b7e2ed36da5979395ee	2026-04-06	fix(frontend): artifact download action bounds and lint errors (#1899)
1ced6e97	1ced6e977c3d5ce7ce999b310d016da98f231736	2026-04-06	fix(backend): preserve viewed image reducer metadata (#1900)
055e4df0	055e4df0490dbd1bca9ffc8f6b2330668933223b	2026-04-06	fix(sandbox): add input sanitisation guard to SandboxAuditMiddleware (#1872)
88e53526	88e535269ec1b4ec06ee3ad7f6143ddea27305ab	2026-04-06	Feature/feishu receive file (#1608)
3acdf79b	3acdf79beb5a54c9f23e2a35dee1aa27d242020d	2026-04-07	fix(frontend): resolve invalid HTML nesting and tabnabbing vulnerabilities (#1904)
c4da0e8c	c4da0e8ca959097f03d6cd5ca235c48f465803bc	2026-04-06	Move async SQLite mkdir off the event loop (#1921)
f0dd8cb0	f0dd8cb0d22bd49cdb6c7efa35ca765403d143da	2026-04-07	fix(subagents): add cooperative cancellation for subagent threads (#1873)
3b3e8e1b	3b3e8e1b0ba1831008e8cefdf115215c8b10731c	2026-04-07	feat(sandbox): strengthen bash command auditing with compound splitting and expanded patterns (#1881)
ab41de29	ab41de2961968873449b25321cd0f0d36a188185	2026-04-07	fix(frontend):keep DeerFlow chat thread ids in sync (#1931)
1193ac64	1193ac64dcba30febd68b89eec5260dcc0abeba8	2026-04-07	fix(frontend): unify local settings runtime state and remove sidebar layout from LocalSettings (#1879)
c3170f22	c3170f22dac766b114d6ec3a962752623b71a4b0	2026-04-07	fix(backend): make loop detection hash tool calls by stable keys (#1911)
0948c7a4	0948c7a4e1db52ea49072c116a3de65fc7496c71	2026-04-07	fix(provider): preserve streamed Codex output when response.completed.output is empty (#1928)
d1baf721	d1baf7212bf1616b627c5906c931c3b29ce3f90d	2026-04-08	fix(frontend): UI polish - fix CSS typo, dark mode border, and hardcoded colors (#1942)
24805200	24805200f0c8ba8db4a3d3317b2835f7739cf9a7	2026-04-08	fix(frontend): prevent stale 'new' thread ID from triggering 422 history requests (#1960)
85b7ed3c	85b7ed3cecc21639d0f05bb3d8cf24ebffef5cff	2026-04-08	fix(frontend): avoid using route new as thread id (#1967)
e5b14906	e5b149068cc34f2deeaf68a882b36889671ff05e	2026-04-08	Fix(subagent): Event loop conflict in SubagentExecutor.execute() (#1965)
29817c3b	29817c3b342b4277b86ec41f0187860112af8035	2026-04-08	fix(backend): use timezone-aware UTC in memory modules (fix pytest DeprecationWarnings) (#1992)
ad6d934a	ad6d934a5fd0bf37ee937e126eb5ade1a6aec7fe	2026-04-08	fix(middleware): handle string-serialized options in ClarificationMiddleware (#1997)
31a3c9a3	31a3c9a3dec4e855b9054a3db02d6edf6fd11d7e	2026-04-09	feat(client): add thread query methods `list_threads` and `get_thread` (#1609)
60e0abfd	60e0abfdb8cdb7ee8f50722296b22c9a56e296d6	2026-04-09	fix(frontend): preserve agent context in thread history routes (#1771)
823f3af9	823f3af98c018ff0da66673509ee6d33ab4dca61	2026-04-09	fix(docker): dev uv cache mounts on macOS (#2036)
563383c6	563383c60fa709b8a44490ac85f8cef5133cee7e	2026-04-09	fix(agent): file-io path guidance in agent prompts (#2019)
52718b0f	52718b0f23d527240eaa301024614ad9b7bd3852	2026-04-09	fix(frontend): disable incomplete markdown parsing for human messages (#2014)
140907ce	140907ce1d5ab4b8317f350deeed35e1579c0d1e	2026-04-09	Fix abnormal preview of HTML files (#1986)
0b6fa8b9	0b6fa8b9e16ddc1c028b5738f4245585a38fc82f	2026-04-09	fix(sandbox): add startup reconciliation to prevent orphaned container leaks (#1976)
35f141fc	35f141fc48ff0ae70ebfb97d8c8ccd9565187b52	2026-04-09	feat: implement full checkpoint rollback on user cancellation (#1867)
f8897098	f88970985a6732f54ee5835ef67bca6fd2d057fe	2026-04-10	fix(frontend): replace invalid "context" select field with "metadata" in threads.search (#2053)
b1074448	b107444878b077517c4fef8df915446a8d21d176	2026-04-10	docs(api): document recursion_limit for LangGraph API runs (#1929)
b1aabe88	b1aabe88b8cb3de3b60325d968bacf39777e34c8	2026-04-10	fix(backend): stream DeerFlowClient AI text as token deltas (#1969) (#1974)
809b3413	809b341350f493bb20e59be3bd96fb72ba35615c	2026-04-10	Add TypeScript SDK path to code-workspace settings (#2052)
90299e27	90299e2710bf82079e6db5c88e227f75e75913fb	2026-04-10	feat(provisioner): add optional PVC support for sandbox volumes  (#2020)
718dddde	718dddde75c00541e079dab9c1892c44b7a65e6b	2026-04-10	fix(sandbox): prevent memory leak in file operation locks using WeakValueDictionary (#2096)
092bf13f	092bf13f5e1b3f9f76c08a332051b4bb76257107	2026-04-11	fix(makefile): route Windows shell-script targets through Git Bash (#2060)
19030928	19030928e03a5c26526573e6e8659fc58689ef2e	2026-04-11	chore(deps): bump langchain-core from 1.2.17 to 1.2.28 in /backend (#2109)
024ac0e4	024ac0e46431c360bf8bbef9ccdb029f833d69c1	2026-04-11	chore(deps): bump langsmith from 0.5.2 to 0.5.18 in /frontend (#2110)
02569136	02569136df23006a89b34222e132b975e124a8c2	2026-04-11	fix(sandbox): improve sandbox security and preserve multimodal content (#2114)
5b633449	5b633449f8cfcce4117ce467f8fa778274669d2c	2026-04-11	fix(middleware): add per-tool-type frequency detection to LoopDetectionMiddleware (#1988)
dc50a7fd	dc50a7fdfb1f280b8b54af05719518967eaf5c82	2026-04-11	fix(sandbox): resolve paths in read_file/write_file content for LocalSandbox (#1935)
ac04f270	ac04f2704f933dcb1b22369ea7ee2b4f89740caa	2026-04-12	feat(subagents): allow model override per subagent in config.yaml (#2064)
4efc8d40	4efc8d404fad850664e7f74657303b0ea409d6ee	2026-04-12	feat(frontend): set up Vitest frontend testing infrastructure with CI workflow (#2147)
5db71cb6	5db71cb68ce58bbcb221493ee6008adffc286c55	2026-04-12	fix(middleware): repair dangling tool-call history after loop interru… (#2035)
1df389b9	1df389b9d04d41caa56a73a0ad748f439d8b7a80	2026-04-13	fix: wrap blocking readability call with asyncio.to_thread in web_fetch (#2157)
f4c17c66	f4c17c66ce6d49ca6332393ad5c7ae07c7257abf	2026-04-13	fix(middleware): fix present_files thread id fallback (#2181)
c43a45ea	c43a45ea4090c78e8777e6501136c0f9504250fc	2026-04-14	chore(deps): bump pillow from 12.1.1 to 12.2.0 in /backend (#2206)
55bc09ac	55bc09ac33df555494371ab55d07fdd640feb8ff	2026-04-14	fix(backend): fix uploads for mounted sandbox providers (#2199)
e4f896e9	e4f896e90d6be14358f64dd2e47af00f6fc82d99	2026-04-14	fix(todo-middleware): prevent premature agent exit with incomplete todos (#2135)
